u,v,key,access,bicycle,busway,cycleway,foot,highway,lanes,lit,maxspeed,motor_vehicle,name,oneway,ref,service,sidewalk,smoothness,surface,tunnel,width,osmid,timestamp,version,tags,osm_type,geometry,length
250700083,250699362,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,separate,,asphalt,,,52493436,1651933214,36,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.7329216003418 37.9832878112793, 23.73316764831543 37.98298645019531, 23.73318862915039 37.98295974731445, 23.73323059082031 37.98291015625)",49.97
250706958,388172056,0,,,,,,residential,,,,,Ζωοδόχου Πηγής,yes,,,,,asphalt,,4,23183949,1716896068,36,"{""visible"":false,""int_name"":""Zoodochou Pigis"",""lane_markings"":""no""}",way,"LINESTRING (23.73401069641113 37.98382949829102, 23.73399543762207 37.98382186889648, 23.73367500305176 37.98365020751953)",35.540000000000006
250706958,388172075,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,,asphalt,,,601290889,1626695012,7,"{""visible"":false,""int_name"":""Solonos""}",way,"LINESTRING (23.73401069641113 37.98382949829102, 23.73381805419922 37.98406982421875, 23.73357772827148 37.98437118530273, 23.73348045349121 37.98449325561523)",87.219
388172056,250700083,0,,,,,,residential,,,,,Ζωοδόχου Πηγής,yes,,,,,asphalt,,4,23183949,1716896068,36,"{""visible"":false,""int_name"":""Zoodochou Pigis"",""lane_markings"":""no""}",way,"LINESTRING (23.73367500305176 37.98365020751953, 23.73330497741699 37.98347473144531, 23.73304748535156 37.98334503173828, 23.73296928405762 37.98331069946289, 23.7329216003418 37.9832878112793)",77.367
388172056,388172055,0,,,,,,residential,,,,,Ζαλόγγου,yes,,,,,,,,33878737,1527341709,7,"{""visible"":false,""int_name"":""Zalongou""}",way,"LINESTRING (23.73367500305176 37.98365020751953, 23.73342514038086 37.98385620117188, 23.7331600189209 37.98404312133789)",62.864000000000004
250709162,250699359,0,,,,,,tertiary,2,,,,Ρήγα Φεραίου,yes,,,,,asphalt,,,749160929,1608547235,5,"{""visible"":false}",way,"LINESTRING (23.73421096801758 37.98142242431641, 23.73433113098145 37.98154067993164)",16.847
250709162,653971361,0,,,,,,service,1,,,,Πλατεία Κωστή Παλαμά,,,,,,asphalt,,6,23183967,1718297462,27,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73421096801758 37.98142242431641, 23.73427200317383 37.98134613037109, 23.73470878601074 37.98082733154297, 23.73476982116699 37.98075485229492)",88.93599999999999
653971361,250709162,0,,,,,,service,1,,,,Πλατεία Κωστή Παλαμά,,,,,,asphalt,,6,23183967,1718297462,27,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73476982116699 37.98075485229492, 23.73470878601074 37.98082733154297, 23.73427200317383 37.98134613037109, 23.73421096801758 37.98142242431641)",88.93599999999999
262236447,250720871,0,,,,,"[None, 'yes']",primary,3,yes,50,,"['Αγίου Κωνσταντίνου', 'Πλατεία Ομονοίας']",yes,ΕΟ8,,,,asphalt,,,"[23184691, 168725549]",1714767633,"[57, 26]","['{""visible"":false,""int_name"":""Agiou Konstantinou"",""trolley_wire"":""yes"",""turn:lanes"":""through;left|through|through""}', '{""visible"":false,""int_name"":""Plateia Omonia"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.72822380065918 37.98440933227539, 23.72808647155762 37.98441314697266, 23.72792816162109 37.98439407348633, 23.72782325744629 37.98435974121094, 23.72775650024414 37.98432540893555, 23.72769546508789 37.98429107666016, 23.72764015197754 37.98425674438477, 23.72758102416992 37.98423004150391, 23.7275276184082 37.98421859741211, 23.72751045227051 37.98422241210938, 23.72743988037109 37.98422622680664, 23.72741317749023 37.98423004150391, 23.72722816467285 37.98426055908203, 23.7270622253418 37.98428726196289, 23.7269115447998 37.98431396484375, 23.72687149047852 37.98431777954102, 23.72683143615723 37.98432540893555)",128.817
262236447,95663423,0,,,,,,primary,3,yes,,,3ης Σεπτεμβρίου,yes,,,,,asphalt,,,"[977757273, 10741733]","[1630301074, 1676500767]","[1, 47]","{""visible"":false,""int_name"":""September 3"",""old_ref"":""\u0395\u039F1"",""source"":""Yahoo""}",way,"LINESTRING (23.72822380065918 37.98440933227539, 23.72816467285156 37.98447799682617, 23.72814559936523 37.9845085144043, 23.72813606262207 37.98453903198242, 23.72813415527344 37.98457717895508, 23.72813606262207 37.98461151123047, 23.72814178466797 37.98464965820313, 23.72820854187012 37.98494338989258, 23.72821998596191 37.9849853515625, 23.72822570800781 37.98500823974609, 23.72823333740234 37.98503494262695)",72.43499999999999
95663493,844627879,0,,,,,,residential,1,,,,Κουμουνδούρου,yes,,,,,asphalt,,3,24259066,1715971286,10,"{""visible"":false}",way,"LINESTRING (23.72518920898438 37.9860725402832, 23.7252082824707 37.98614883422852, 23.72523498535156 37.98629379272461)",24.935000000000002
95663493,95663375,0,,,,,,residential,,,,,Βερανζέρου,yes,,,both,,asphalt,,6,32357772,1715970975,29,"{""visible"":false,""int_name"":""Veranzerou"",""lane_markings"":""no""}",way,"LINESTRING (23.72518920898438 37.9860725402832, 23.7251148223877 37.986083984375, 23.72492408752441 37.98611450195313)",23.698999999999998
358464027,9714370549,0,,,,,,residential,,,,,Ζαΐμη,yes,,,,,asphalt,,6,31985276,1714971511,21,"{""visible"":false,""int_name"":""Zaimi"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73468017578125 37.99115753173828, 23.734619140625 37.99090576171875)",28.502
358464027,358464018,0,,,,,,primary,3,yes,50,,Αλεξάνδρας,yes,,,right,excellent,asphalt,,,249697226,1606578393,25,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Alexandras"",""reg_ref"":""\u0395\u03A08"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""through|through|through;right""}",way,"LINESTRING (23.73468017578125 37.99115753173828, 23.73517036437988 37.99108123779297)",43.787
9714370549,358464159,0,,,,,,residential,,,,,Ζαΐμη,yes,,,,,asphalt,,6,31985276,1714971511,21,"{""visible"":false,""int_name"":""Zaimi"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.734619140625 37.99090576171875, 23.73457908630371 37.99073791503906)",18.991
9714370549,9714370547,0,,,,,,service,,,,,,,,parking_aisle,,,,,,1057240791,1651678247,1,"{""visible"":false}",way,"LINESTRING (23.734619140625 37.99090576171875, 23.73442649841309 37.99093627929688)",17.22
358464159,97797081,0,,,,,,residential,,,,,Ζαΐμη,yes,,,,,asphalt,,6,31985276,1714971511,21,"{""visible"":false,""int_name"":""Zaimi"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73457908630371 37.99073791503906, 23.73447608947754 37.99031448364258, 23.73446655273438 37.99027252197266)",52.681000000000004
97797081,97788769,0,,,,,,residential,,,,,Ζαΐμη,yes,,,,,asphalt,,6,31985276,1714971511,21,"{""visible"":false,""int_name"":""Zaimi"",""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73446655273438 37.99027252197266, 23.7342529296875 37.98939514160156)",99.34
97797081,97797051,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73446655273438 37.99027252197266, 23.73391151428223 37.99036407470703, 23.73385429382324 37.99037170410156)",54.78
97788769,97788848,0,,,,,,residential,,,,,Δεληγιάννη,yes,,,,,asphalt,,4.5,601294007,1717188725,5,"{""visible"":false,""int_name"":""Deligianni"",""lane_markings"":""no""}",way,"LINESTRING (23.7342529296875 37.98939514160156, 23.73463821411133 37.98933410644531, 23.73472023010254 37.98932266235352)",41.739
97797184,97797196,0,,,,,,secondary,1,yes,,,Μαυροματαίων,yes,,,both,,asphalt,,7,31985292,1716269121,31,"{""visible"":false,""int_name"":""Mavromataion"",""source"":""Yahoo"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73186874389648 37.98979187011719, 23.73197174072266 37.99020767211914)",47.108
97797184,97797191,0,,,,,,tertiary,,yes,,,Βασιλέως Ηρακλείου,yes,,,,,asphalt,,8,"[741721488, 738028726]",1716269120,"[3, 5]","{""visible"":false,""lane_markings"":""no"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73186874389648 37.98979187011719, 23.73233795166016 37.98971939086914, 23.73259925842285 37.98968124389648)",65.19
97797098,97797102,0,,,,,,residential,,,,,Μετσόβου,yes,,,,,asphalt,,6,693488162,1715407138,5,"{""visible"":false,""int_name"":""Metsovou"",""lane_markings"":""no""}",way,"LINESTRING (23.73208427429199 37.99066543579102, 23.73115539550781 37.99081802368164)",83.151
97797098,358464213,0,,,,,,secondary,1,yes,,,Μαυροματαίων,yes,,,both,,asphalt,,7,31985292,1716269121,31,"{""visible"":false,""int_name"":""Mavromataion"",""source"":""Yahoo"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73208427429199 37.99066543579102, 23.73218727111816 37.99108123779297, 23.73220062255859 37.99113464355469)",53.160999999999994
358464213,358464174,0,,,,,,residential,,,,,Ιουλιανού,yes,,,,,asphalt,,,712030313,1649621739,3,"{""visible"":false}",way,"LINESTRING (23.73220062255859 37.99113464355469, 23.73293685913086 37.99101257324219)",65.931
358464213,358464212,0,,,,,,secondary,1,yes,,,Μαυροματαίων,yes,,,"[None, 'both']",,asphalt,,,"[1050850177, 834694426]","[1649621739, 1596723949]",1,"{""visible"":false,""int_name"":""Mavromataion"",""source"":""Yahoo"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73220062255859 37.99113464355469, 23.73227882385254 37.99145126342773, 23.73229026794434 37.99148941040039, 23.73230361938477 37.99153900146484)",45.863
358465186,358465410,0,,,,,,residential,,,,,Φερών,yes,,,,,asphalt,,7,31985440,1715491879,18,"{""visible"":false,""lane_markings"":""no"",""source"":""Yahoo""}",way,"LINESTRING (23.73131942749023 37.99207305908203, 23.73013114929199 37.99225997924805, 23.73009490966797 37.99226379394531, 23.73002624511719 37.99227523803711)",115.54
358465186,6910572379,0,,,,,,primary,5,yes,,,Πατησίων,yes,ΕΟ1,,right,,asphalt,,,390115233,1712341213,18,"{""visible"":false,""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes"",""turn:lanes"":""left|left|through|through|through""}",way,"LINESTRING (23.73131942749023 37.99207305908203, 23.73129081726074 37.99195861816406, 23.73128318786621 37.99192428588867, 23.73125648498535 37.99181747436523)",28.951
358465410,358465186,0,,,,,,"['secondary', 'primary', 'residential']","['2', '1', '3']","[None, 'yes']",,,"['Γκυιλφόρδου', 'Πατησίων', '3ης Σεπτεμβρίου']",yes,"[None, 'ΕΟ1']",,"['right', None]",,asphalt,,"[None, '5']","[50003888, 661184019, 222941079]","[1715232978, 1719836636, 1712341213]","[26, 10, 4]","['{""visible"":false,""int_name"":""Patision"",""name:el"":""\\u03A0\\u03B1\\u03C4\\u03B7\\u03C3\\u03AF\\u03C9\\u03BD"",""name:en"":""Patision"",""official_name"":""28\\u03B7\\u03C2 \\u039F\\u03BA\\u03C4\\u03C9\\u03B2\\u03C1\\u03AF\\u03BF\\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes"",""turn:lanes"":""through;left|through|through""}', '{""visible"":false,""name:el"":""\\u0393\\u03BA\\u03C5\\u03B9\\u03BB\\u03C6\\u03CC\\u03C1\\u03B4\\u03BF\\u03C5""}', '{""visible"":false,""int_name"":""September 3""}']",way,"LINESTRING (23.73002624511719 37.99227523803711, 23.73012733459473 37.99267578125, 23.73019409179688 37.9926643371582, 23.73130035400391 37.99249267578125, 23.73141860961914 37.99247360229492, 23.73131942749023 37.99207305908203)",206.16
358465904,635126478,0,,,,,,residential,,,,,Αλιτσης,yes,,,,,asphalt,,,31985512,1675332270,8,"{""visible"":false,""source"":""Yahoo""}",way,"LINESTRING (23.72874450683594 37.99027633666992, 23.72896385192871 37.99123001098633)",107.772
358465904,95663394,0,,,,,,secondary,1,,,,Ηπείρου,yes,,,,,asphalt,,,249412138,1675332270,15,"{""visible"":false,""int_name"":""Ipirou""}",way,"LINESTRING (23.72874450683594 37.99027633666992, 23.72939682006836 37.99017333984375, 23.72944068908691 37.99016952514648, 23.72951889038086 37.99015426635742)",69.229
635126478,358465939,0,,,,,,residential,,,,,Αλιτσης,yes,,,,,asphalt,,,31985512,1675332270,8,"{""visible"":false,""source"":""Yahoo""}",way,"LINESTRING (23.72896385192871 37.99123001098633, 23.72904777526855 37.99159622192383, 23.72905731201172 37.99163818359375)",46.120000000000005
635126478,635126483,0,,,,,,residential,,,,,Τρικόρφων,yes,,,,,asphalt,,5,50004120,1717046245,8,"{""visible"":false,""lane_markings"":""no""}",way,"LINESTRING (23.72896385192871 37.99123001098633, 23.72969436645508 37.99116516113281, 23.7297534942627 37.99116134643555)",69.621
250699359,8446047162,0,,,,,,tertiary,2,,,,Ασκληπιού,yes,,,,,asphalt,,,32015255,1668101490,62,"{""visible"":false,""int_name"":""Asklipiou"",""source"":""Yahoo""}",way,"LINESTRING (23.73433113098145 37.98154067993164, 23.73435974121094 37.9815559387207, 23.73517227172852 37.98196792602539, 23.73536109924316 37.98206329345703, 23.73540496826172 37.98208618164063, 23.73542594909668 37.98209381103516)",113.99600000000002
250699359,10174555843,0,,,,,,secondary,4,yes,40,,Ακαδημίας,yes,,,,,asphalt,,,"[751068056, 167907737, 316770031]",1668115765,"[25, 4, 12]","{""visible"":false,""int_name"":""Akadimias"",""turn:lanes"":""left;through|through|through|through;right""}",way,"LINESTRING (23.73433113098145 37.98154067993164, 23.73440170288086 37.98145294189453, 23.73447799682617 37.98135757446289, 23.73457527160645 37.98124313354492, 23.7346076965332 37.981201171875, 23.73471069335938 37.9810676574707, 23.73487854003906 37.98087310791016, 23.73491477966309 37.98083114624023, 23.73528289794922 37.98038482666016, 23.73535537719727 37.98029708862305, 23.73539543151855 37.98024749755859)",171.422
8446047162,10134034285,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,,asphalt,,,299510181,1668101490,20,"{""visible"":false,""int_name"":""Solonos""}",way,"LINESTRING (23.73542594909668 37.98209381103516, 23.73541259765625 37.98210906982422, 23.73512268066406 37.98247146606445, 23.73509979248047 37.98249816894531, 23.73508262634277 37.98251724243164)",55.883
300398465,962356671,0,,,,,,secondary,1,,,,Χαλκοκονδύλη,yes,,,,,asphalt,,,85392263,1560358408,8,"{""visible"":false}",way,"LINESTRING (23.72732353210449 37.986328125, 23.72698974609375 37.98638153076172)",29.849
300398465,95663420,0,,,,,,primary,2,yes,,,Χαλκοκονδύλη,yes,,,both,,asphalt,,,"[32245113, 1281329746]",1715307820,"[1, 23]","{""visible"":false,""int_name"":""Chalkokondyli"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72732353210449 37.986328125, 23.72742652893066 37.98631286621094, 23.72776412963867 37.98626708984375, 23.72817039489746 37.9862060546875, 23.72835922241211 37.98617935180664, 23.72840690612793 37.98617172241211, 23.72851371765137 37.98615646362305)",106.043
300398465,95663385,0,,,,,,tertiary,2,,,,Σωκράτους,yes,,,,,asphalt,,,"[10976960, 972965169]",1718173249,"[2, 26]","{""visible"":false,""name:etymology:wikidata"":""Q913""}",way,"LINESTRING (23.72732353210449 37.986328125, 23.72726440429688 37.98609161376953, 23.72720527648926 37.98585510253906, 23.72720527648926 37.98584747314453, 23.7271842956543 37.98576736450195)",63.553
250714051,250700142,0,,,,,,primary,2,yes,,,Αιόλου,yes,ΕΟ1,,"['left', None]",,asphalt,,,"[702080080, 32295709]",1668116444,"[34, 5]","['{""visible"":false,""int_name"":""Aiolou"",""trolley_wire"":""yes"",""turn:lanes"":""left|left""}', '{""visible"":false,""int_name"":""Aiolou"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.72938346862793 37.98391723632813, 23.72939109802246 37.98380661010742, 23.72928810119629 37.98341751098633, 23.72920227050781 37.98308563232422, 23.72918319702148 37.9830207824707, 23.72915267944336 37.98290252685547)",115.0
250714051,262236447,0,,,,,"[None, 'yes']",primary,"['4', '5']",yes,50,,"['Πανεπιστημίου', 'Πλατεία Ομονοίας']",yes,ΕΟ8,,"['separate', None]",,asphalt,,,"[24218743, 189063911]",1714767633,"[25, 51]","['{""visible"":false,""int_name"":""Plateia Omonia"",""old_ref"":""\\u0395\\u039F1"",""trolley_wire"":""yes""}', '{""visible"":false,""int_name"":""Panepistimiou"",""official_name"":""\\u0395\\u03BB\\u03B5\\u03C5\\u03B8\\u03B5\\u03C1\\u03AF\\u03BF\\u03C5 \\u0392\\u03B5\\u03BD\\u03B9\\u03B6\\u03AD\\u03BB\\u03BF\\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""old_ref"":""\\u0395\\u039F1"",""trolley_wire"":""yes"",""turn:lanes"":""slight_right|slight_right|slight_right|slight_right|slight_right""}']",way,"LINESTRING (23.72938346862793 37.98391723632813, 23.72921752929688 37.98394393920898, 23.72891616821289 37.98398590087891, 23.72879409790039 37.98400497436523, 23.72873306274414 37.98401260375977, 23.72864723205566 37.98402786254883, 23.72859573364258 37.98406219482422, 23.72855949401855 37.98411178588867, 23.72851371765137 37.98421478271484, 23.72845268249512 37.98429107666016, 23.72837257385254 37.98435211181641, 23.72837066650391 37.98435211181641, 23.72828483581543 37.98439407348633, 23.72822380065918 37.98440933227539)",124.533
95663420,250714052,0,,,,,,primary,2,yes,,,Χαλκοκονδύλη,yes,,,both,,asphalt,,,32295798,1655381343,18,"{""visible"":false,""int_name"":""Chalkokondyli"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72851371765137 37.98615646362305, 23.72865104675293 37.98613739013672, 23.72968292236328 37.98598098754883, 23.7297306060791 37.9859733581543, 23.7298755645752 37.98595428466797)",121.455
95663420,962356679,0,,,,,,primary,3,yes,,,3ης Σεπτεμβρίου,yes,,,,,asphalt,,,741733384,1572810674,1,"{""visible"":false,""int_name"":""September 3"",""old_ref"":""\u0395\u039F1""}",way,"LINESTRING (23.72851371765137 37.98615646362305, 23.72863006591797 37.98662185668945, 23.7286376953125 37.98665237426758, 23.72864532470703 37.98667526245117)",58.834
4464395371,364104830,0,,,,,,residential,,,,,Κωλέττη,yes,,,,,asphalt,,,32344454,1717740206,16,"{""visible"":false,""int_name"":""Koletti"",""lane_markings"":""no""}",way,"LINESTRING (23.73406219482422 37.9848747253418, 23.73396682739258 37.98500823974609, 23.73392486572266 37.98506164550781)",24.022
4464395371,388172075,0,,,,,,"['residential', 'service']",,,,,"[None, 'Σουλίου']",,,,,,"[None, 'asphalt']",,,"[449488830, 449488831]","[1714971497, 1623090821]","[3, 6]","['{""visible"":false}', '{""visible"":false,""int_name"":""Souliou"",""lane_markings"":""no""}']",way,"LINESTRING (23.73406219482422 37.9848747253418, 23.73389053344727 37.98477172851563, 23.73381805419922 37.98473739624023, 23.73375511169434 37.98472595214844, 23.73370933532715 37.98471832275391, 23.7336597442627 37.98471069335938, 23.73348808288574 37.98450469970703, 23.73348045349121 37.98449325561523)",69.351
364104830,250706959,0,,,,,,"['tertiary', 'residential']","['1', None]",,30,,"['Θεμιστοκλέους', 'Κωλέττη']",yes,,,,,asphalt,,"['4', '5']","[32357785, 684675758]","[1717740206, 1716664943]","[2, 20]","['{""visible"":false,""int_name"":""Themistokleous""}', '{""visible"":false,""int_name"":""Koletti""}']",way,"LINESTRING (23.73392486572266 37.98506164550781, 23.73335075378418 37.98559951782227, 23.73282623291016 37.98532104492188, 23.73282051086426 37.98531723022461)",134.24
250714050,95663422,0,,,,,,residential,,,,,Βερανζέρου,yes,,,both,,asphalt,,6,32357772,1715970975,29,"{""visible"":false,""int_name"":""Veranzerou"",""lane_markings"":""no""}",way,"LINESTRING (23.729736328125 37.98537445068359, 23.72964859008789 37.98538589477539, 23.72908782958984 37.9854736328125, 23.7285213470459 37.98556137084961, 23.72837066650391 37.9855842590332)",121.943
250714050,250714051,0,,,opposite_lane,,,primary,3,yes,,,Πατησίων,yes,ΕΟ1,,both,,asphalt,,,168737311,1712341213,36,"{""visible"":false,""busway:left"":""opposite_lane"",""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.729736328125 37.98537445068359, 23.72972869873047 37.98534393310547, 23.72965240478516 37.98502731323242, 23.72960472106934 37.98482894897461, 23.72955703735352 37.98463821411133, 23.7294921875 37.98436737060547, 23.7294750213623 37.98429489135742, 23.72942733764648 37.98410415649414, 23.72940635681152 37.98401641845703, 23.72938346862793 37.98391723632813)",164.964
95663422,95663385,0,,,,,,residential,,,,,Βερανζέρου,yes,,,both,,asphalt,,6,32357772,1715970975,29,"{""visible"":false,""int_name"":""Veranzerou"",""lane_markings"":""no""}",way,"LINESTRING (23.72837066650391 37.9855842590332, 23.7282657623291 37.98559951782227, 23.7279109954834 37.98565292358398, 23.72725105285645 37.98575592041016, 23.72721481323242 37.98575973510742, 23.7271842956543 37.98576736450195)",105.97299999999998
95663422,95663420,0,,,,,,primary,3,yes,,,3ης Σεπτεμβρίου,yes,,,both,,asphalt,,,762514801,1651841930,3,"{""visible"":false,""int_name"":""September 3"",""old_ref"":""\u0395\u039F1"",""source"":""Yahoo""}",way,"LINESTRING (23.72837066650391 37.9855842590332, 23.72840881347656 37.98573684692383, 23.72846984863281 37.98598098754883, 23.72848510742188 37.98604202270508, 23.72849464416504 37.98607635498047, 23.72851371765137 37.98615646362305)",64.85000000000001
250706959,388172083,0,,,,,,residential,,,,,Θεμιστοκλέους,yes,,,,,asphalt,,,601303882,1650199782,4,"{""visible"":false,""int_name"":""Themistokleous""}",way,"LINESTRING (23.73282051086426 37.98531723022461, 23.7327823638916 37.98529815673828, 23.7323169708252 37.98505020141602, 23.7321949005127 37.9849853515625)",66.093
388172055,388172051,0,,,,,,residential,,,,,Ζαλόγγου,yes,,,,,,,,33878737,1527341709,7,"{""visible"":false,""int_name"":""Zalongou""}",way,"LINESTRING (23.7331600189209 37.98404312133789, 23.73262023925781 37.984375)",59.999
388172055,388172075,0,,,,,,residential,,,,,Σουλίου,yes,,,,,asphalt,,,33878745,1546284683,8,"{""visible"":false,""int_name"":""Souliou""}",way,"LINESTRING (23.7331600189209 37.98404312133789, 23.73348045349121 37.98449325561523)",57.393
388172051,388172082,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73262023925781 37.984375, 23.73308944702148 37.98462677001953)",49.747
388172075,250700339,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,,asphalt,,,601290889,1626695012,7,"{""visible"":false,""int_name"":""Solonos""}",way,"LINESTRING (23.73348045349121 37.98449325561523, 23.73334693908691 37.98466110229492, 23.7332878112793 37.98473358154297)",31.611
388172075,4464395371,0,,,,,,"['residential', 'service']",,,,,"[None, 'Σουλίου']",,,,,,"[None, 'asphalt']",,,"[449488830, 449488831]","[1714971497, 1623090821]","[3, 6]","['{""visible"":false}', '{""visible"":false,""int_name"":""Souliou"",""lane_markings"":""no""}']",way,"LINESTRING (23.73348045349121 37.98449325561523, 23.73348808288574 37.98450469970703, 23.7336597442627 37.98471069335938, 23.73370933532715 37.98471832275391, 23.73375511169434 37.98472595214844, 23.73381805419922 37.98473739624023, 23.73389053344727 37.98477172851563, 23.73406219482422 37.9848747253418)",69.351
388172082,388172083,0,,,,,,residential,,,,,Γραβιάς,yes,,,,,,,,33878747,1527341708,10,"{""visible"":false,""int_name"":""Gravias""}",way,"LINESTRING (23.73308944702148 37.98462677001953, 23.73223876953125 37.98495483398438, 23.7321949005127 37.9849853515625)",88.128
388172082,250700339,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73308944702148 37.98462677001953, 23.73323249816895 37.98470306396484, 23.7332592010498 37.98471832275391, 23.7332878112793 37.98473358154297)",21.057
388172083,250700085,0,,,,,,residential,,,,,Θεμιστοκλέους,yes,,,,,asphalt,,,601303882,1650199782,4,"{""visible"":false,""int_name"":""Themistokleous""}",way,"LINESTRING (23.7321949005127 37.9849853515625, 23.73184776306152 37.98480224609375, 23.73178482055664 37.98477172851563, 23.73173141479492 37.9847412109375)",48.86599999999999
515962403,4056070360,0,,,,,,primary_link,2,yes,,,,yes,,,,excellent,asphalt,,,41806625,1649621739,21,"{""visible"":false,""reg_ref"":""\u0395\u03A08"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73127555847168 37.99129104614258, 23.7313404083252 37.99134826660156, 23.73157691955566 37.99144744873047, 23.73160171508789 37.99145889282227, 23.73194694519043 37.99159622192383)",68.416
515962403,5921003579,0,,,,,,primary,3,yes,,,Πατησίων,yes,ΕΟ1,,,,asphalt,,,163711428,1712341213,27,"{""visible"":false,""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73127555847168 37.99129104614258, 23.73135566711426 37.99158477783203, 23.73137855529785 37.99168014526367)",44.199
515962403,358464213,0,,,,,,residential,,,,,Ιουλιανού,yes,,,,,asphalt,,"[None, '6']","[1050850178, 1050850174]","[1714720506, 1649621739]","[1, 3]","['{""visible"":false}', '{""visible"":false,""lane_markings"":""no""}']",way,"LINESTRING (23.73127555847168 37.99129104614258, 23.73207473754883 37.99115753173828, 23.73220062255859 37.99113464355469)",82.913
4056070360,358464212,0,,,,,,primary,4,yes,50,,Αλεξάνδρας,yes,,,separate,excellent,asphalt,,,400829834,1651938597,17,"{""visible"":false,""int_name"":""Alexandras"",""reg_ref"":""\u0395\u03A08"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""left|through|through|through""}",way,"LINESTRING (23.73194694519043 37.99159622192383, 23.73222541809082 37.99155426025391, 23.73230361938477 37.99153900146484)",31.904999999999998
